ref,name,lat,long,local_ref,network,operator,shelter,bench,tactile_paving,wheelchair,departure_board,lit,bin,covered,passenger_information_display,pole,flag,kerb,traffic_sign,advertising,layer,street,crossing
503413461,Hook Road,51.0039948,-1.3928600,,,,,,,,,,,,,,,,,,,B3043 Hursley Road,Hocombe Road
503413464,Hook Crescent,51.0036497,-1.3974253,,,,,,,,,,,,,,,,,,,Hook Road,Hook Crescent
503413467,Hook Crescent,51.0035957,-1.3974117,,,,,,,,,,,,,,,,,,,Hook Road,Hook Crescent
503413469,Broadgate,51.0046620,-1.4107813,,,,,,,,,,,,,,,,,,,Hook Road,Hookwood Lane
503413473,Broadgate,51.0046174,-1.4108531,,,,,,,,,,,,,,,,,,,Hook Road,Hookwood Lane
503413476,Potters Heron Inn,51.0068232,-1.4132742,,,,,,,,,,,,,,,,,,,Hook Road,
503413480,Potters Heron Inn,51.0074148,-1.4154504,,,,,,,,,,,,,,,,,,,Potters Heron Lane,
503413482,Ampfield School,51.0077219,-1.4278373,,,,,,,,,,,,,,,,,,,A3090,Moreys Lane
503413483,Ampfield School,51.0080907,-1.4266875,,,,,,,,,,,,,,,,,,,A3090,Opp Knapp Lane
503413484,White Horse Ph,51.0065358,-1.4309929,,,,,,,,,,,,,,,,,,,A3090,
503413487,White Horse Ph,51.0066395,-1.4310790,,,,,,,,,,,,,,,,,,,A3090,
503413489,Pound Lane,51.0066555,-1.4337179,,,,,,,,,,,,,,,,,,,A3090,Pound Lane
503413491,Pound Lane,51.0067787,-1.4335958,,,,,,,,,,,,,,,,,,,A3090,Opp Pound Lane
503413496,Jermyns Lane,51.0087458,-1.4440835,,,,,,,,,,,,,,,,,,,A31,Jermyns Lane
503413499,Jermyns Lane,51.0088379,-1.4440719,,,,,,,,,,,,,,,,,,,A31,Jermyns Lane
503413502,South Holmes Copse,51.0056944,-1.4510189,,,,,,,,,,,,,,,,,,,The Straight Mile,
503413505,South Holmes Copse,51.0054884,-1.4511924,,,,,,,,,,,,,,,,,,,The Straight Mile,
503413507,Woodlands,51.0020662,-1.4559073,,,,,,,,,,,,,,,,,,,The Straight Mile,
503413510,Woodlands,51.0006440,-1.4575201,,,,,,,,,,,,,,,,,,,The Straight Mile,
503413512,Crampmoor Lane,50.9975548,-1.4623443,,,,,,,,,,,,,,,,,,,Winchester Road,Crampmoor Lane
503413517,Crampmoor Lane,50.9976902,-1.4624711,,,,,,,,,,,,,,,,,,,Winchester Road,Crampmoor Lane
503413519,Mandarin Chef,50.9977457,-1.4667028,,,,,,,,,,,,,,,,,,,Winchester Road,Halterworth Lane
503413522,Mandarin Chef,50.9977929,-1.4671867,,,,,,,,,,,,,,,,,,,Winchester Road,Halterworth Lane
503413525,Braishfield Road,50.9980956,-1.4713522,,,,,,,,,,,,,,,,,,,Winchester Road,Opp Grange Mews
503413527,Braishfield Road,50.9978626,-1.4717492,,,,,,,,,,,,,,,,,,,Winchester Road,Campion Drive
503413530,Viney Avenue,50.9967451,-1.4755338,,,,yes,,,,,,,,,,,,,,,Winchester Hill,Viney Avenue
503413533,Viney Avenue,50.9960108,-1.4766147,,,,yes,,,,,,,,,,,,,,,Winchester Hill,Viney Avenue
503413539,The Crescent,50.9947109,-1.4791360,,,,,,,,,,,,,,,,,,,Winchester Hill,The Crescent
503413541,The Crescent,50.9940745,-1.4796134,,,,,,,,,,,,,,,,,,,Winchester Hill,The Crescent
503413544,Cupernham Lane,50.9917800,-1.4844782,,,,,,,,,,,,,,,,,,,Winchester Road,Cupernham Lane
503413547,Cupernham Lane,50.9915015,-1.4847652,,,,,,,,,,,,,,,,,,,Winchester Road,Chirk Place
503413549,Botley Road,50.9904879,-1.4886715,,,,,,,,,,,,,,,,,,,Winchester Road,Bridge Road
503413552,Botley Road,50.9903080,-1.4888268,,,,,,,,,,,,,,,,,,,Winchester Road,Bridge Road
503413555,Plaza Theatre,50.9896272,-1.4914317,,,,,,,,,,,,,,,,,,,Winchester Road,Southampton Road
503413561,Alma Road,50.9893600,-1.4919182,,,,,,,,,,,,,,,,,,,Winchester Road,Alma Road
503413564,The Hundred,50.9886424,-1.4944051,,,,,,,,,,,,,,,,,,,The Hundred,Linden Road
503413567,The Hundred,50.9885302,-1.4954892,,,,,,,,,,,,,,,,,,,The Hundred,Palmerstone Street
503413570,Cedar Lawn,50.9984942,-1.4731356,,,,,,,,,,,,,,,,,,,Braishfield Road,Winterbourne Road
503413572,School Road,51.0005884,-1.4728981,,,,,,,,,,,,,,,,,,,Braishfield Road,School Road
503413575,Ganger Farm,51.0027185,-1.4726459,,,,,,,,,,,,,,,,,,,Braishfield Road,Ganger Farm Lane
503413580,Woodley Close,51.0042017,-1.4725151,,,,,,,,,,,,,,,,,,,Braishfield Road,Woodley Close
503413583,Abbotswood Crossroads,51.0088310,-1.4721062,,,,,,,,,,,,,,,,,,,Braishfield Road,Sandy Lane
503413586,Abbotswood Crossroads,51.0084082,-1.4720683,,,,,,,,,,,,,,,,,,,Braishfield Road,Jermyns Lane
503413600,Yokesford Hill Estate,51.0130339,-1.4931706,,,,,,,,,,,,,,,,,,,Yokesford Hill,Belbins
503413629,Dukes Head Ph,51.0071689,-1.5011024,,,,,,,,,,,,,,,,,,,A3057 Greatbridge Road,B3084
503413631,Dukes Head Ph,51.0071514,-1.5012166,,,,,,,,,,,,,,,,,,,A3057 Greatbridge Road,B3084
503413642,Awbridge Village Hall,51.0138122,-1.5354725,,,,,,,,,,,,,,,,,,,Romsey Road,Dunbridge Lane
503413645,Awbridge Village Hall,51.0138842,-1.5354860,,,,,,,,,,,,,,,,,,,Romsey Road,Dunbridge Lane
503413654,Church Lane,51.0103674,-1.5467536,,,,,,,,,,,,,,,,,,,Danes Road,Newtown Road
503413658,Church Lane,51.0103767,-1.5468391,,,,,,,,,,,,,,,,,,,Danes Road,Newtown Road
503413661,Wood Farm,51.0128364,-1.5527310,,,,,,,,,,,,,,,,,,,Newtown Road,
503413664,Wood Farm,51.0127916,-1.5527742,,,,,,,,,,,,,,,,,,,Newtown Road,
503413667,Newtown (the Square),51.0116591,-1.5600408,,,,,,,,,,,,,,,,,,,The Square,Newtown Road
503413670,Newtown (the Square),51.0116509,-1.5602404,,,,,,,,,,,,,,,,,,,The Square,Newtown Road
503413740,Watsons Farm,51.0058243,-1.6084138,,,,,,,,,,,,,,,,,,,Bunny Lane,
503413743,Watsons Farm,51.0057526,-1.6084999,,,,,,,,,,,,,,,,,,,Bunny Lane,
503413745,Melchet Lodge,51.0034262,-1.6013078,,,,,,,,,,,,,,,,,,,The Drive,
503413748,Melchet Lodge,51.0033187,-1.6014227,,,,,,,,,,,,,,,,,,,The Drive,
503413751,Sherfield English Post Office,51.0017898,-1.5961484,,,,,,,,,,,,,,,,,,,A27,Graemar Lane
503413753,Sherfield English Post Office,51.0016911,-1.5962063,,,,,,,,,,,,,,,,,,,A27,Steplake Lane
503413758,The Hatchet Ph,50.9996918,-1.5850935,,,,,,,,,,,,,,,,,,,A27,Mill Lane
503413763,The Hatchet Ph,50.9997807,-1.5847934,,,,,,,,,,,,,,,,,,,A27,Mill Lane
503413767,Newton Road,51.0029193,-1.5675203,,,,,,,,,,,,,,,,,,,Salisbury Road,Newtown Road
503413772,Newton Road,51.0028293,-1.5674927,,,,,,,,,,,,,,,,,,,Salisbury Road,Newtown Road
503413776,Dunwood Manor,51.0020592,-1.5563691,,,,,,,,,,,,,,,,,,,A27 Salisbury Road,
503413781,Dunwood Manor,51.0020326,-1.5564691,,,,,,,,,,,,,,,,,,,A27 Salisbury Road,
503413783,Shootash Cross Roads,50.9978195,-1.5482297,,,,,,,,,,,,,,,,,,,Danes Road,Salisbury Road
503413790,Shootash Cross Roads,50.9974117,-1.5474071,,,,,,,,,,,,,,,,,,,Tanners Lane,Salisbury Road
503413795,Embley Park Lodge,50.9892746,-1.5339792,,,,,,,,,,,,,,,,,,,A27 Salisbury Road,Gardners Lane
503413799,Embley Park Lodge,50.9891307,-1.5339806,,,,,,,,,,,,,,,,,,,A27 Salisbury Road,Gardners Lane
503413804,Ryedown Lane,50.9783119,-1.5293170,,,,,,,,,,,,,,,,,,,Unamed Rd Opp Ryedown Lane,Gardeners Lane
503413808,Ryedown Lane,50.9782579,-1.5293175,,,,,,,,,,,,,,,,,,,Unamed Rd Opp Ryedown Lane,Gardeners Lane
503413813,Ice Cream Factory,50.9728829,-1.5599657,,,,,,,,,,,,,,,,,,,Whinwhistle Road,Romsey Road
503413818,Ice Cream Factory,50.9728201,-1.5599806,,,,,,,,,,,,,,,,,,,Whinwhistle Road,Romsey Road
503413827,West Wellow War Memorial,50.9753670,-1.5775760,,,,,,,,,,,,,,,,,,,Romsey Road,Foxes Lane
503413832,West Wellow War Memorial,50.9753041,-1.5775908,,,,,,,,,,,,,,,,,,,Romsey Road,Foxes Lane
503413838,Wheatears Drive,50.9728496,-1.5827263,,,,,,,,,,,,,,,,,,,Lower Common Road,Wheatears Drive
503413844,Wheatears Drive,50.9728681,-1.5828685,,,,,,,,,,,,,,,,,,,Lower Common Road,Wheatears Drive
503413847,West Wellow,50.9699810,-1.5852728,,,,,,,,,,,,,,,,,,,Lower Common Road,The Drove
503413852,West Wellow,50.9703317,-1.5852697,,,,,,,,,,,,,,,,,,,Lower Common Road,Gurnays Mead
503413858,Blackhill Road,50.9640618,-1.5697752,,,,,,,,,,,,,,,,,,,Crawley Hill,Blackhill Road
503413874,Chatmohr,50.9666469,-1.5783244,,,,,,,,,,,,,,,,,,,Crawley Hill A36(t),Private Rd to Chatmohr
503413879,West Wellow Canada Corner,50.9685104,-1.5839329,,,,,,,,,,,,,,,,,,,Crawley Hill A36(t),Lower Common Road
503413885,West Wellow Canada Corner,50.9686235,-1.5853846,,,,,,,,,,,,,,,,,,,Crawley Hill A36(t),Canada Road
503413888,Red Rover Ph,50.9700493,-1.5893454,,,,,,,,,,,,,,,,,,,Salisbury Road A36(t),Slab Lane
503413891,Red Rover Ph,50.9704752,-1.5902674,,,,,,,,,,,,,,,,,,,Salisbury Road A36(t),Slab Lane
503413895,Maurys Lane,50.9718604,-1.5981314,,,,,,,,,,,,,,,,,,,Salisbury Road,Maurys Lane
503413897,Maurys Lane,50.9718065,-1.5981461,,,,,,,,,,,,,,,,,,,Salisbury Road,Maurys Lane
503413899,Plaitford Village Hall,50.9725712,-1.6034948,,,,,,,,,,,,,,,,,,,A36 Salisbury Road,Purley Way
503413902,Plaitford Village Hall,50.9726281,-1.6043631,,,,,,,,,,,,,,,,,,,A36 Salisbury Road,Purley Way
503415185,St Andrews Close,50.9817002,-1.4525270,,,,,,,,,,,,,,,,,,,Rownhams Lane,St Andrews Close
503415189,Dunnings Lane,50.9811128,-1.4519213,,,,,,,,,,,,,,,,,,,Rownhams Lane,Orchard Close
503415192,Crescent Rd,50.9785846,-1.4497289,,,,,,,,,,,,,,,,,,,Rownhams Lane,Crescent Road
503415196,Crescent Rd,50.9783038,-1.4493049,,,,,,,,,,,,,,,,,,,Rownhams Lane,Crescent Road
503415200,Firgrove Rd,50.9757502,-1.4474549,,,,,,,,,,,,,,,,,,,Rownhams Lane,Sylvan Drive
503415205,Seymour Lane,50.9762469,-1.4479048,,,,,,,,,,,,,,,,,,,Rownhams Lane,Seymour Lane
503415208,Biggs Corner,50.9736128,-1.4461699,,,,,,,,,,,,,,,,,,,Rownhams Lane,St Christophers Close
503415219,Biggs Corner,50.9734951,-1.4459861,,,,,,,,,,,,,,,,,,,Rownhams Lane,St Christophers Close
503415224,Brook Close,50.9731206,-1.4447657,,,,,,,,,,,,,,,,,,,Rownhams Road,Brook Close
503415226,Brownhill Road,50.9750309,-1.4418087,,,,,,,,,,,,,,,,,,,Rownhams Road,Fleming Avenue
503415230,The Vineyards,50.9763347,-1.4398986,,,,,,,,,,,,,,,,,,,Rownhams Road,Church Close
503415232,North Baddesley Cross Roads,50.9775480,-1.4378756,,,,,,,,,,,,,,,,,,,Rownhams Road,Botley Road
503415236,Castle Lane Schools,50.9769515,-1.4354043,,,,,,,,,,,,,,,,,,,A27 Botley Road,Castle Lane
503415240,Castle Lane,50.9765713,-1.4348818,,,,,,,,,,,,,,,,,,,Castle Lane,Botley Road
503415243,Castle Lane,50.9760162,-1.4335354,,,,,,,,,,,,,,,,,,,Botley Road,Castle Lane
503415246,Talisman,50.9755897,-1.4251721,,,,,,,,,,,,,,,,,,,Castle Lane,
503415251,Talisman,50.9754484,-1.4251705,,,,,,,,,,,,,,,,,,,Castle Lane,
503415262,Chilworth Church,50.9682551,-1.4238922,,,,,,,,,,,,,,,,,,,Botley Road,Misslebrook Lane
503415266,Chilworth Church,50.9681251,-1.4234059,,,,,,,,,,,,,,,,,,,Botley Road,Misslebrook Lane
503415269,The Chilworth Arms,50.9644862,-1.4167865,,,,,,,,,,,,,,,,,,,Woodside,Chilworth Road
503415272,The Chilworth Arms,50.9644833,-1.4162026,,,,,,,,,,,,,,,,,,,Woodside,Chilworth Road
503415275,The Orchard,50.9637075,-1.4121254,,,,,,,,,,,,,,,,,,,The Orchard,Chilworth Road
503415279,The Orchard,50.9636485,-1.4111293,,,,,,,,,,,,,,,,,,,The Orchard,Chilworth Road
503415283,Green Lane,50.9610744,-1.4071464,,,,,,,,,,,,,,,,,,,Green Lane,Chilworth Road
503415288,Green Lane,50.9609474,-1.4069344,,,,,,,,,,,,,,,,,,,Green Lane,Chilworth Road
503415292,Pinelands Road,50.9583392,-1.4050881,,,,,,,,,,,,,,,,,,,Chilworth Road,Pinelands Road
503415297,Pinelands Road,50.9583657,-1.4050023,,,,,,,,,,,,,,,,,,,Chilworth Road,Pinelands Road
503415298,Birch Road,50.9568256,-1.4010211,,,,,,,,,,,,,,,,,,,Bournemouth Road,Bracken Place
503415303,Birch Road,50.9562987,-1.4017398,,,,,,,,,,,,,,,,,,,Bournemouth Road,
503415307,Hilton Hotel,50.9540725,-1.4025087,,,,yes,,,,,,,,,,,,,,,A27,Bracken Place
503415310,Fleming Ave Shops,50.9766781,-1.4383846,,,,,,,,,,,,,,,,,,,Fleming Avenue,Rownhams Road
503415315,Fleming Ave Shops,50.9765233,-1.4379876,,,,,,,,,,,,,,,,,,,Fleming Avenue,Willis Avenue
503415319,Fleming Avenue,50.9736064,-1.4391623,,,,,,,,,,,,,,,,,,,Fleming Avenue,
503415322,Fleming Avenue,50.9735097,-1.4396192,,,,,,,,,,,,,,,,,,,Fleming Avenue,Bracken Road
503415328,Tanners Road,50.9726277,-1.4413533,,,,,,,,,,,,,,,,,,,Bracken Road,
503415338,Tanners Road,50.9723064,-1.4418556,,,,,,,,,,,,,,,,,,,Bracken Road,Bracken Close
503415343,Meadow Close,50.9710719,-1.4432234,,,,,,,,,,,,,,,,,,,Bracken Road,Meadow Close
503415347,Meadow Close,50.9709932,-1.4436944,,,,,,,,,,,,,,,,,,,Bracken Road,Meadow Close
503415351,Winstone Crescent,50.9717997,-1.4449808,,,,,,,,,,,,,,,,,,,Rownhams Lane,Opp Winstone Crescent
503415356,Brook Close,50.9738442,-1.4437600,,,,,,,,,,,,,,,,,,,Rownhams Road,Ennel Copse
503415361,Kiln Farm Riding School,50.9634087,-1.4466899,,,,,,,,,,,,,,,,,,,Rownhams Lane,
503415366,Kiln Farm Riding School,50.9632025,-1.4468206,,,,,,,,,,,,,,,,,,,Rownhams Lane,
503415374,M27 Road Bridge,50.9571715,-1.4520587,,,,,,,,,,,,,,,,,,,Rownhams Lane,
503415377,Telephone Exchange,50.9531298,-1.4523502,,,,,,,,,,,,,,,,,,,Rownhams Lane,
503415385,Telephone Exchange,50.9531933,-1.4524777,,,,,,,,,,,,,,,,,,,Rownhams Lane,
503415391,Routs Way,50.9539656,-1.4541771,,,,,,,,,,,,,,,,,,,Horns Drove,Routs Way
503415395,Routs Way,50.9535886,-1.4543096,,,,,,,,,,,,,,,,,,,Horns Drove,Opp Acorn Drive
503415401,Rownhams Church,50.9509195,-1.4546968,,,,,,,,,,,,,,,,,,,Horns Drove,St Johns Close
503415404,Rownhams Church,50.9506593,-1.4547995,,,,,,,,,,,,,,,,,,,Horns Drove,Barker Mill Close
503415409,Rownhams Way,50.9492253,-1.4558697,,,,,,,,,,,,,,,,,,,Horns Drove,Rownhams Way
503415415,Rownhams Way,50.9488576,-1.4560733,,,,,,,,,,,,,,,,,,,Horns Drove,Rownhams Way
503415420,Upton Cresent,50.9519801,-1.4686267,,,,,,,,,,,,,,,,,,,Romsey Road,Upton Lane
503415424,Upton Cresent,50.9518314,-1.4681706,,,,,,,,,,,,,,,,,,,Upton Crescent,Upton Lane
503415434,Balmoral Way,50.9478413,-1.4638006,,,,,,,,,,,,,,,,,,,Romsey Road,Balmoral Way
503415439,Balmoral Way,50.9477143,-1.4635601,,,,,,,,,,,,,,,,,,,Romsey Road,Balmoral Way
503415443,The Balmoral,50.9452034,-1.4611833,,,,,,,,,,,,,,,,,,,Romsey Road,Horns Drove
503415447,The Balmoral,50.9450868,-1.4612416,,,,,,,,,,,,,,,,,,,Romsey Road,Nursling Street
503415450,Rownhams Lane,50.9486878,-1.4524592,,,,,,,,,,,,,,,,,,,Bakers Drove,Rownhams Lane
503415605,Romsey Railway Approach,50.9917804,-1.4943140,,,,,,,,,,,,,,,,,,,Alma Road,Canal Walk
503415623,Rother House,50.9667836,-1.4212579,,,,,,,,,,,,,,,,,,,Chilworth Road,Fowler's Walk
503415626,Rother House,50.9667640,-1.4209306,,,,,,,,,,,,,,,,,,,Chilworth Road,Fowler's Walk
503416352,Sparrowgrove,51.0119528,-1.3408947,,,,,,,,,,,,,,,,,,,Otterbourne Road,Waterworks Road
503416355,Sparrowgrove,51.0121224,-1.3410935,,,,,,,,,,,,,,,,,,,Otterbourne Road,Sparrowgrove
503416363,Oakwood Avenue,51.0101149,-1.3423194,,,,,,,,,,,,,,,,,,,Otterbourne Road,Poles Lane
503416367,Oakwood Avenue,51.0088131,-1.3426941,,,,,,,,,,,,,,,,,,,Main Road,Oakwood Avenue
503416371,The White Horse,51.0046726,-1.3476630,,,,,,,,,,,,,,,,,,,Main Road,
503416374,The White Horse,51.0040369,-1.3480621,,,,,,,,,,,,,,,,,,,Main Road,Opp Cranbourne Drive
503416378,Otterbourne Hill Green,50.9990763,-1.3547157,,,,,,,,,,,,,,,,,,,Otterbourne Hill,Boyatt Lane
503416382,Otterbourne Hill Green,50.9991548,-1.3548742,,,,,,,,,,,,,,,,,,,Otterbourne Hill,Boyatt Lane
503416389,Boyatt Lane Allotments,50.9974659,-1.3526161,,,,,,,,,,,,,,,,,,,Boyatt Lane,Park Lane
503416393,Boyatt Lane Allotments,50.9972221,-1.3524342,,,,,,,,,,,,,,,,,,,Boyatt Lane,
503416397,Highbridge Farm,50.9882165,-1.3404775,,,,,,,,,,,,,,,,,,,Highbridge Road,
503416404,Highbridge Farm,50.9881607,-1.3401506,,,,,,,,,,,,,,,,,,,Highbridge Road,
503416408,Wardle Road,50.9914441,-1.3340055,,,,,,,,,,,,,,,,,,,Highbridge Road,Wardle Road
503416413,Wardle Road,50.9916573,-1.3335465,,,,,,,,,,,,,,,,,,,Highbridge Road,Wardle Road
503416417,Green Pastures,50.9935924,-1.3306832,,,,,,,,,,,,,,,,,,,Highbridge Road,Church Lane
503416420,Green Pastures,50.9938780,-1.3303086,,,,,,,,,,,,,,,,,,,Highbridge Road,Church Lane
503416424,Dog and Crook Ph,50.9935240,-1.3281763,,,,,,,,,,,,,,,,,,,Church Lane,Highbridge Road
503416427,Dog and Crook Ph,50.9934599,-1.3279635,,,,,,,,,,,,,,,,,,,Church Lane,Highbridge Road
503416430,Upper Moors Road,50.9923490,-1.3255714,,,,,,,,,,,,,,,,,,,Church Lane,Upper Moors Road
503416432,Church Lane,50.9924244,-1.3246156,,,,,,,,,,,,,,,,,,,Upper Moors Road,Church Lane
503416433,Grays Close,50.9922490,-1.3222813,,,,,,,,,,,,,,,,,,,Upper Moors Road,Piping Road
503416436,Piping Road,50.9927153,-1.3220466,,,,,,,,,,,,,,,,,,,Upper Moors Road,Piping Road
503416440,Upper Moors Road,50.9946495,-1.3221894,,,,,,,,,,,,,,,,,,,Upper Moors Road,Oak Tree Close
503416444,Upper Moors Road,50.9947494,-1.3223589,,,,,,,,,,,,,,,,,,,Upper Moors Road,Oak Tree Close
503416447,Lower Moors Road,50.9973793,-1.3215083,,,,,,,,,,,,,,,,,,,Spring Lane,Lower Moors Road
503416451,Spring Lane,50.9975866,-1.3215908,,,,,,,,,,,,,,,,,,,Lower Moors Road,Spring Lane
503416455,Spring Lane,50.9977669,-1.3216737,,,,,,,,,,,,,,,,,,,Lower Moors Road,Spring Lane
503416458,Lower Moors Road,50.9989869,-1.3211571,,,,,,,,,,,,,,,,,,,New Road,Lower Moors Road
503416461,Lower Moors Road,50.9990577,-1.3209566,,,,,,,,,,,,,,,,,,,New Road,Lower Moors Road
503416468,A333 End,50.9994666,-1.3170458,,,,,,,,,,,,,,,,,,,New Road,Main Road
503416472,Old House at Home,51.0026384,-1.3180189,,,,,,,,,,,,,,,,,,,B3354 Main Road,
503416476,Old House at Home,51.0029399,-1.3178422,,,,,,,,,,,,,,,,,,,B3354 Main Road,
503416480,Woodlands Drove,51.0064419,-1.3180836,,,,,,,,,,,,,,,,,,,B3354 Main Road,Opp Woodland Drove
503416483,Woodlands Drove,51.0066090,-1.3177939,,,,,,,,,,,,,,,,,,,B3354 Main Road,Woodland Drove
503416487,Toll Gate Garage,51.0111967,-1.3176860,,,,,,,,,,,,,,,,,,,B3335,B3354 Main Road
503416491,Toll Gate Garage,51.0115794,-1.3172616,,,,,,,,,,,,,,,,,,,B3335,B3354 Main Road
503416597,East Acre,51.0134752,-1.2560996,,,,,,,,,,,,,,,,,,,Longwood Road,Belmore Lane
503416602,East Acre,51.0134320,-1.2560716,,,,,,,,,,,,,,,,,,,Longwood Road,Belmore Lane
503416606,Baybridge Lane,51.0122361,-1.2594670,,,,,,,,,,,,,,,,,,,Longwood Road,Baybridge Lane
503416609,Baybridge Lane,51.0122725,-1.2595377,,,,,,,,,,,,,,,,,,,Longwood Road,Baybridge Lane
503416613,Gorse Down,51.0099883,-1.2637934,,,,,,,,,,,,,,,,,,,Main Road,
503416619,Beech Grove,51.0091933,-1.2660724,,,,,,,,,,,,,,,,,,,Main Road,Hilly Close
503416622,Owslebury Church,51.0078478,-1.2680607,,,,,,,,,,,,,,,,,,,Main Road,
503416634,Owslebury Church,51.0079024,-1.2681596,,,,,,,,,,,,,,,,,,,Main Road,
503416639,Owslebury Ship Inn,51.0067146,-1.2717804,,,,,,,,,,,,,,,,,,,Main Road,Whites Hill
503416656,Lower Upham Post Office,50.9725365,-1.2556975,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,B3037
503416659,Lower Upham Post Office,50.9721950,-1.2548990,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Upham Street
503416663,Wold Cottages,50.9698972,-1.2507834,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,
503416669,Wold Cottages,50.9696126,-1.2498764,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,
503416676,Meadowview,50.9649613,-1.2398262,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Opp Roman Road
503416712,Wintershill,50.9604743,-1.2329934,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Opp Ashton Lane
503416720,Wintershill,50.9604987,-1.2326085,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Ashton Lane
503416730,Churchill Avenue,50.9582111,-1.2279901,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Albany Road
503416738,Churchill Avenue,50.9576723,-1.2267461,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Churchill Avenue
503416745,The Avenue,50.9560857,-1.2234407,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,The Avenue
503416749,Claylands Road,50.9557531,-1.2221221,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,Claylands Road
503416753,Priory Court,50.9551304,-1.2204383,,,,,,,,,,,,,,,,,,,B2177 Winchester Road,
503416804,Cherville Street,50.9945887,-1.4990715,,,,,,,,,,,,,,,,,,,Greatbridge Road,Priestlands
503416811,Cherville Street,50.9945882,-1.4989717,,,,,,,,,,,,,,,,,,,Greatbridge Road,Opp Priestlands
503416818,Church Street Post Office,50.9899804,-1.5002466,,,,,,,,,,,,,,,,,,,Church Street,Church Place
503416831,Church Street Post Office,50.9899710,-1.5001471,,,,,,,,,,,,,,,,,,,Church Street,Church Place
503416836,Romsey Bus Station (e),50.9878318,-1.4982893,E,,,,,,,,,,,,,,,,,,Nr Broadwater Road,
503416848,Romsey Bus Station (d),50.9879586,-1.4985016,D,,,,,,,,,,,,,,,,,,Nr Broadwater Road,
503416853,Romsey Bus Station (c),50.9881336,-1.4985427,C,,,,,,,,,,,,,,,,,,Nr Broadwater Road,
503416857,Romsey Bus Station (b),50.9882823,-1.4984981,B,,,,,,,,,,,,,,,,,,Nr Broadwater Road,
503416866,Romsey Bus Station (a),50.9883350,-1.4981984,A,,,,,,,,,,,,,,,,,,Nr Broadwater Road,
503416873,Winchester Road,50.9903080,-1.4871692,,,,,,,,,,,,,,,,,,,Botley Road,Winchester Road
503416880,Petty Close,50.9872115,-1.4847606,,,,,,,,,,,,,,,,,,,Tadburn Road,Petty Close
503416886,Petty Close,50.9871082,-1.4849473,,,,,,,,,,,,,,,,,,,Tadburn Road,Petty Close
503416893,David Court,50.9861189,-1.4828639,,,,,,,,,,,,,,,,,,,Tadburn Road,St Barbe Close
503416899,Lockhams Road,50.9201927,-1.2407836,,,,,,,,,,,,,,,,,,,Lockhams Road,Chapel Lane
503416915,Lockhams Road,50.9200960,-1.2411266,,,,,,,,,,,,,,,,,,,Lockhams Road,Chapel Lane
503416922,Lake Road,50.9183819,-1.2347668,,,,,,,,,,,,,,,,,,,Kitnocks Hill,Lake Road
503416928,Lake Road,50.9184538,-1.2347656,,,,,,,,,,,,,,,,,,,Kitnocks Hill,Lake Road
503416931,Raglington Farm,50.9174004,-1.2277409,,,,,,,,,,,,,,,,,,,A334,
503416932,Raglington Farm,50.9173016,-1.2277710,,,,,,,,,,,,,,,,,,,A334,
503416933,Vineyard,50.9179255,-1.2215011,,,,,,,,,,,,,,,,,,,A334,
503416936,Vineyard,50.9177385,-1.2217887,,,,,,,,,,,,,,,,,,,A334,
503416940,Sandy Lane,50.9179825,-1.2152405,,,,,,,,,,,,,,,,,,,Sandy Lane,
503416945,Sandy Lane,50.9178387,-1.2152572,,,,,,,,,,,,,,,,,,,Sandy Lane,
503416960,St Annes Lane,50.9155167,-1.2096487,,,,,,,,,,,,,,,,,,,St Annes Lane,
503416965,St Annes Lane,50.9154556,-1.2099200,,,,,,,,,,,,,,,,,,,St Annes Lane,
503416972,Wheatsheaf Ph,50.9142549,-1.2079061,,,,,,,,,,,,,,,,,,,A334,Church Road
503416977,Wheatsheaf Ph,50.9141838,-1.2080353,,,,,,,,,,,,,,,,,,,A334,Church Road
503416984,Shedfield Common,50.9120644,-1.2018552,,,,,,,,,,,,,,,,,,,A334,B2177
503416990,Shedfield Common,50.9119292,-1.2018148,,,,,,,,,,,,,,,,,,,A334,B2177
503416996,Curdridge Grange,50.9279214,-1.2317502,,,,,,,,,,,,,,,,,,,Curdridge Lane,
503417002,Curdridge Grange,50.9279749,-1.2316924,,,,,,,,,,,,,,,,,,,Curdridge Lane,
503417010,Nation's Farm,50.9313844,-1.2223580,,,,,,,,,,,,,,,,,,,Curdridge Lane,
503417017,Nation's Farm,50.9312408,-1.2224030,,,,,,,,,,,,,,,,,,,Curdridge Lane,
503417025,Clay Hill Farm,50.9358217,-1.2055758,,,,,,,,,,,,,,,,,,,Curdridge Lane,Clayhill Close
